,ticker,year,post_to,pl_dtt,pl_lnctm,pl_lntt,bs_tts,bs_vcsh,pl_tnlt,Industry3,Industry2,Industry1,count
197,ACM,2020,HNX,0.0,-55088246661.0,-55088246661.0,534811295608.0,374104239348.0,,Kim loại không chứa sắt,Kim loại & Khai khoáng,Nguyên vật liệu,9
198,ACM,2021,HNX,0.0,-13157330393.0,-13157330393.0,533548505378.0,360946908955.0,,Kim loại không chứa sắt,Kim loại & Khai khoáng,Nguyên vật liệu,9
204,ACS,2013,UPCoM,260522652510.0,4263800840.0,5664429701.0,220577166783.0,54894443976.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,7
205,ACS,2014,UPCoM,109422972293.0,579327390.0,794096295.0,179370986570.0,50687490109.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,7
206,ACS,2015,UPCoM,247318905456.0,4081577249.0,5485771984.0,229496621500.0,50633213663.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,7
207,ACS,2016,UPCoM,333366969586.0,7183839761.0,9042583205.0,309764623614.0,55776264800.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,7
208,ACS,2017,UPCoM,301473997755.0,7000823789.0,8720426908.0,447865802717.0,57293590443.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,7
210,ACS,2019,UPCoM,877012363687.0,4330503384.0,5349466089.0,968415846899.0,59178921600.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,7
212,ACS,2021,UPCoM,418594056001.0,2463553721.0,2984949093.0,473018806861.0,72607553448.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,7
216,ACV,2011,UPCoM,7008941879996.0,874196879470.0,1143202159682.0,22365477565576.0,12389082847652.0,,Dịch vụ sân bay,Cơ sở hạ tầng giao thông vận tải,Công nghiệp,11
217,ACV,2012,UPCoM,8010897628144.0,1507222253532.0,1997364827988.0,30086918712796.0,14785186627451.0,,Dịch vụ sân bay,Cơ sở hạ tầng giao thông vận tải,Công nghiệp,11
218,ACV,2013,UPCoM,9548495586465.0,2297072998887.0,3130137329835.0,34661361570642.0,16977685418807.0,,Dịch vụ sân bay,Cơ sở hạ tầng giao thông vận tải,Công nghiệp,11
219,ACV,2014,UPCoM,10554711002124.0,2632173603446.0,3407508061418.0,43772201441598.0,20490302651439.0,,Dịch vụ sân bay,Cơ sở hạ tầng giao thông vận tải,Công nghiệp,11
220,ACV,2015,UPCoM,13172759348530.0,1712230482283.0,2277425864007.0,44851705733557.0,20614651997441.0,,Dịch vụ sân bay,Cơ sở hạ tầng giao thông vận tải,Công nghiệp,11
221,ACV,2016,UPCoM,14649504508392.0,5105434927589.0,6669378182196.0,46941751365877.0,24332513862665.0,,Dịch vụ sân bay,Cơ sở hạ tầng giao thông vận tải,Công nghiệp,11
222,ACV,2017,UPCoM,13830215020055.0,4100501029638.0,5343473842995.0,49162925380362.0,27384495248999.0,,Dịch vụ sân bay,Cơ sở hạ tầng giao thông vận tải,Công nghiệp,11
223,ACV,2018,UPCoM,16123160717170.0,6172732606662.0,7618175620385.0,53624854042612.0,30786305383869.0,,Dịch vụ sân bay,Cơ sở hạ tầng giao thông vận tải,Công nghiệp,11
224,ACV,2019,UPCoM,18328551736948.0,8201155033601.0,10155787420979.0,58176195336654.0,36757234341406.0,,Dịch vụ sân bay,Cơ sở hạ tầng giao thông vận tải,Công nghiệp,11
225,ACV,2020,UPCoM,7767469409673.0,1647476267497.0,2000260283700.0,56902290813532.0,37565218479887.0,,Dịch vụ sân bay,Cơ sở hạ tầng giao thông vận tải,Công nghiệp,11
226,ACV,2021,UPCoM,4752036055205.0,789769446607.0,990285234886.0,54979483924113.0,37652691877590.0,,Dịch vụ sân bay,Cơ sở hạ tầng giao thông vận tải,Công nghiệp,11
227,ADC,2008,HNX,9298948045.0,1801600280.0,2483543670.0,11919058280.0,10399017170.0,,Truyền thông và xuất bản,Truyền thông và xuất bản,Hàng tiêu dùng không thiết yếu,14
228,ADC,2009,HNX,13963674833.0,1023797677.0,2475646680.0,16818863567.0,12279973433.0,,Truyền thông và xuất bản,Truyền thông và xuất bản,Hàng tiêu dùng không thiết yếu,14
229,ADC,2010,HNX,31841050804.0,2177260344.0,2966066278.0,26240651800.0,12666919590.0,,Truyền thông và xuất bản,Truyền thông và xuất bản,Hàng tiêu dùng không thiết yếu,14
230,ADC,2011,HNX,61000191032.0,2652377930.0,3645860485.0,25807545904.0,13492708469.0,,Truyền thông và xuất bản,Truyền thông và xuất bản,Hàng tiêu dùng không thiết yếu,14
231,ADC,2012,HNX,90129960997.0,4324373553.0,5018216376.0,39755013591.0,15919225331.0,,Truyền thông và xuất bản,Truyền thông và xuất bản,Hàng tiêu dùng không thiết yếu,14
232,ADC,2013,HNX,116681861843.0,4406485483.0,6066784657.0,55150674617.0,22267674090.0,,Truyền thông và xuất bản,Truyền thông và xuất bản,Hàng tiêu dùng không thiết yếu,14
233,ADC,2014,HNX,155739624932.0,5997885701.0,8058973419.0,67712821327.0,27604858469.0,,Truyền thông và xuất bản,Truyền thông và xuất bản,Hàng tiêu dùng không thiết yếu,14
234,ADC,2015,HNX,201382391129.0,6556719262.0,8883624906.0,81935646350.0,33261894876.0,,Truyền thông và xuất bản,Truyền thông và xuất bản,Hàng tiêu dùng không thiết yếu,14
235,ADC,2016,HNX,239416581774.0,7257172918.0,9424572335.0,91678969798.0,45399323942.0,,Truyền thông và xuất bản,Truyền thông và xuất bản,Hàng tiêu dùng không thiết yếu,14
236,ADC,2017,HNX,303921066463.0,9415271399.0,12006793595.0,109789631130.0,49079160757.0,,Truyền thông và xuất bản,Truyền thông và xuất bản,Hàng tiêu dùng không thiết yếu,14
237,ADC,2018,HNX,348973966601.0,10000305931.0,13177638515.0,117584604798.0,52912412408.0,,Truyền thông và xuất bản,Truyền thông và xuất bản,Hàng tiêu dùng không thiết yếu,14
238,ADC,2019,HNX,378917948546.0,11067512794.0,14621677928.0,128972405982.0,57695864015.0,,Truyền thông và xuất bản,Truyền thông và xuất bản,Hàng tiêu dùng không thiết yếu,14
239,ADC,2020,HNX,380804401650.0,12368860367.0,16181905670.0,137345274788.0,63567221823.0,,Truyền thông và xuất bản,Truyền thông và xuất bản,Hàng tiêu dùng không thiết yếu,14
240,ADC,2021,HNX,299308198903.0,10390276667.0,13624955440.0,143816621765.0,66893726417.0,,Truyền thông và xuất bản,Truyền thông và xuất bản,Hàng tiêu dùng không thiết yếu,14
250,ADG,2017,HOSE,246545424510.0,15899982764.0,20423442621.0,112424120940.0,58465130177.0,,Truyền thông và xuất bản,Truyền thông và xuất bản,Hàng tiêu dùng không thiết yếu,5
251,ADG,2018,HOSE,335125002766.0,20096155534.0,25485337996.0,120074742886.0,86543689258.0,,Truyền thông và xuất bản,Truyền thông và xuất bản,Hàng tiêu dùng không thiết yếu,5
252,ADG,2019,HOSE,362640226981.0,39418663789.0,51261506345.0,208782793573.0,128310927625.0,,Truyền thông và xuất bản,Truyền thông và xuất bản,Hàng tiêu dùng không thiết yếu,5
253,ADG,2020,HOSE,451893281504.0,39945982455.0,52619889550.0,445010182397.0,240187778693.0,,Truyền thông và xuất bản,Truyền thông và xuất bản,Hàng tiêu dùng không thiết yếu,5
254,ADG,2021,HOSE,536182499942.0,37597673603.0,47100605409.0,421396791589.0,252534167147.0,,Truyền thông và xuất bản,Truyền thông và xuất bản,Hàng tiêu dùng không thiết yếu,5
255,ADP,2008,UPCoM,193586126862.0,5431928177.0,6980991622.0,129674845975.0,55740235738.0,,Hoá chất,Nguyên vật liệu,Nguyên vật liệu,14
256,ADP,2009,UPCoM,241726033399.0,20510408535.0,23918751373.0,132327530868.0,65900525815.0,,Hoá chất,Nguyên vật liệu,Nguyên vật liệu,14
257,ADP,2010,UPCoM,285949123198.0,15987671133.0,21316894844.0,160064043027.0,77397466767.0,,Hoá chất,Nguyên vật liệu,Nguyên vật liệu,14
258,ADP,2011,UPCoM,338320251945.0,4907790271.0,5948836692.0,152391648912.0,72132469373.0,,Hoá chất,Nguyên vật liệu,Nguyên vật liệu,14
259,ADP,2012,UPCoM,369225661256.0,21231528756.0,25813455223.0,138782193075.0,80475812145.0,,Hoá chất,Nguyên vật liệu,Nguyên vật liệu,14
260,ADP,2013,UPCoM,422959183150.0,30101691236.0,40140620339.0,147199330838.0,93067032794.0,,Hoá chất,Nguyên vật liệu,Nguyên vật liệu,14
261,ADP,2014,UPCoM,426532906989.0,34438551390.0,44147594470.0,167484685750.0,112141691467.0,,Hoá chất,Nguyên vật liệu,Nguyên vật liệu,14
262,ADP,2015,UPCoM,527594358450.0,52584773426.0,67416376187.0,227652741656.0,145526492393.0,,Hoá chất,Nguyên vật liệu,Nguyên vật liệu,14
263,ADP,2016,UPCoM,638539683684.0,83802528889.0,104776510454.0,291166001153.0,202449116282.0,,Hoá chất,Nguyên vật liệu,Nguyên vật liệu,14
264,ADP,2017,UPCoM,521608358595.0,47341222547.0,59176528184.0,310881339656.0,217534519429.0,,Hoá chất,Nguyên vật liệu,Nguyên vật liệu,14
265,ADP,2018,UPCoM,523938405921.0,30864970823.0,38772007945.0,286454253223.0,219215653652.0,,Hoá chất,Nguyên vật liệu,Nguyên vật liệu,14
266,ADP,2019,UPCoM,545396516912.0,41458914075.0,51903142594.0,293336606323.0,229954739727.0,,Hoá chất,Nguyên vật liệu,Nguyên vật liệu,14
267,ADP,2020,UPCoM,572338787422.0,78398729204.0,98106186220.0,329757569024.0,268417692531.0,,Hoá chất,Nguyên vật liệu,Nguyên vật liệu,14
268,ADP,2021,UPCoM,414641967106.0,49583636438.0,62105545548.0,330930226485.0,278065560969.0,,Hoá chất,Nguyên vật liệu,Nguyên vật liệu,14
271,ADS,2010,HOSE,516717414697.0,29979709571.0,33623475421.0,378016805582.0,81030876053.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,11
272,ADS,2011,HOSE,922366620276.0,15900778933.0,17277164285.0,509421226300.0,87586454781.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,11
274,ADS,2013,HOSE,1326012149899.0,35502338849.0,39287356914.0,667024652426.0,168368069352.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,11
275,ADS,2014,HOSE,1369626339415.0,19644205072.0,22095844502.0,1061175751963.0,167872274424.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,11
276,ADS,2015,HOSE,1301142621060.0,11681148873.0,13953044003.0,1055684919466.0,234105611977.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,11
277,ADS,2016,HOSE,1100975952774.0,35545441688.0,40881690289.0,1265209664086.0,256380235174.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,11
278,ADS,2017,HOSE,1502645448844.0,57917983036.0,71038091476.0,1565131935741.0,430828921245.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,11
279,ADS,2018,HOSE,1839106190634.0,50524471856.0,61508489620.0,1712908182187.0,451976486643.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,11
280,ADS,2019,HOSE,1705142316528.0,7846213412.0,9637465825.0,1733483498402.0,403108170902.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,11
281,ADS,2020,HOSE,1339010462998.0,21046444757.0,28100599686.0,1837891122900.0,422143664088.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,11
282,ADS,2021,HOSE,1513151486160.0,85210107020.0,113606644287.0,1985168600052.0,583902322656.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,11
286,AFC,2011,OTC,71175566100.0,7619798218.0,9626452642.0,60412389270.0,55039991889.0,,Lốp & Cao su,Ô tô & Phụ tùng,Hàng tiêu dùng không thiết yếu,9
287,AFC,2012,OTC,65506299585.0,6683263428.0,8260431812.0,75698549287.0,64402075418.0,,Lốp & Cao su,Ô tô & Phụ tùng,Hàng tiêu dùng không thiết yếu,9
288,AFC,2013,OTC,60443085626.0,10663200356.0,14231600542.0,97240384268.0,74605593969.0,,Lốp & Cao su,Ô tô & Phụ tùng,Hàng tiêu dùng không thiết yếu,9
289,AFC,2014,OTC,50939421590.0,7013727401.0,9087363435.0,109656945719.0,81351526525.0,,Lốp & Cao su,Ô tô & Phụ tùng,Hàng tiêu dùng không thiết yếu,9
290,AFC,2015,OTC,59761169729.0,12670166411.0,14924603660.0,148962994901.0,80795856729.0,,Lốp & Cao su,Ô tô & Phụ tùng,Hàng tiêu dùng không thiết yếu,9
291,AFC,2016,OTC,60383229401.0,500217757.0,645681361.0,187987098456.0,106857630003.0,,Lốp & Cao su,Ô tô & Phụ tùng,Hàng tiêu dùng không thiết yếu,9
292,AFC,2017,OTC,73247087872.0,-2066755588.0,-2066755588.0,194167688420.0,104790874412.0,,Lốp & Cao su,Ô tô & Phụ tùng,Hàng tiêu dùng không thiết yếu,9
293,AFC,2018,OTC,49742419713.0,1103933477.0,1103933477.0,281238967007.0,105883018033.0,,Lốp & Cao su,Ô tô & Phụ tùng,Hàng tiêu dùng không thiết yếu,9
294,AFC,2019,OTC,62927840134.0,12554281870.0,15377186376.0,297967972055.0,118437299903.0,,Lốp & Cao su,Ô tô & Phụ tùng,Hàng tiêu dùng không thiết yếu,9
297,AFX,2008,UPCoM,2245248411145.0,122441526473.0,170338074055.0,674240295811.0,228521935760.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
298,AFX,2009,UPCoM,1572565792012.0,52808286680.0,69926093740.0,1018479565851.0,272775046157.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
299,AFX,2010,UPCoM,1691963857997.0,48989588429.0,64657347363.0,,,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
300,AFX,2011,UPCoM,2018961318107.0,40581106963.0,52051529594.0,955178861589.0,390581106963.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
301,AFX,2012,UPCoM,2348639654609.0,10928303451.0,13367775609.0,1139043666887.0,374477752485.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
302,AFX,2013,UPCoM,1732599711105.0,978789872.0,978789872.0,904157388276.0,361021605592.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
303,AFX,2014,UPCoM,1626477013887.0,-2796830518.0,-2796830518.0,941155622315.0,357022613648.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
304,AFX,2015,UPCoM,1411804724092.0,718118152.0,718118152.0,746071938141.0,357740731800.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
305,AFX,2016,UPCoM,1191293018080.0,7495235410.0,7495235410.0,523197809716.0,348160294216.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
306,AFX,2017,UPCoM,897256143643.0,23088484494.0,24415123631.0,403651066282.0,371248778710.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
307,AFX,2018,UPCoM,870262455130.0,6021447620.0,7212421472.0,495635311199.0,364014249509.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
308,AFX,2019,UPCoM,773147603623.0,122519155.0,200105341.0,473358292490.0,358585696283.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
309,AFX,2020,UPCoM,750170074567.0,18878902155.0,21101282804.0,435375393352.0,377464598438.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
310,AFX,2021,UPCoM,765923302269.0,21037984124.0,26384945371.0,642471773141.0,398502582562.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
319,AG1,2016,UPCoM,479835228625.0,8056619482.0,10070774353.0,183877693914.0,48819812374.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,5
320,AG1,2017,UPCoM,462826884898.0,8402156614.0,10502695767.0,147372033422.0,49723265262.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,5
321,AG1,2018,UPCoM,388222166590.0,8464672511.0,10580840639.0,145651864296.0,57002883622.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,5
322,AG1,2019,UPCoM,346501606711.0,7204919350.0,9006149187.0,115694098832.0,56678570637.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,5
323,AG1,2020,UPCoM,144297167226.0,-9277922562.0,-9277922562.0,96123350990.0,40700880036.0,,"Dệt may & Trang phục, phụ kiện",Hàng tiêu dùng lâu bền và trang phục,Hàng tiêu dùng không thiết yếu,5
325,AGC,2008,,1745438132169.0,-19656217316.0,-19656217316.0,441050170311.0,78165919489.0,,,,,4
326,AGC,2009,,2260282359193.0,1339116939.0,1339116939.0,595287827349.0,79777052124.0,,,,,4
327,AGC,2010,,1082377328033.0,18843977437.0,19019603123.0,591700317947.0,97732856960.0,,,,,4
328,AGC,2011,,168943293686.0,-144714611814.0,-144714611814.0,396166844262.0,-53194161997.0,,,,,4
339,AGD,2008,,568302275005.0,17211942935.0,17270633967.0,287084690937.0,115361950455.0,,,,,6
340,AGD,2009,,505251566615.0,22232668477.0,22262958293.0,304835265156.0,128076440132.0,,,,,6
341,AGD,2010,,594830694717.0,42539772792.0,42539772792.0,458721744573.0,168430158505.0,,,,,6
342,AGD,2011,,838976567163.0,130801246117.0,132480740484.0,672724734473.0,283195805215.0,,,,,6
343,AGD,2012,,847545095710.0,96693815044.0,102281692328.0,1274051145004.0,735581655370.0,,,,,6
344,AGD,2013,,856184247213.0,-10688594931.0,-6353005736.0,1873518228969.0,716843060439.0,,,,,6
353,AGF,2008,UPCoM,2079596849181.0,12366319676.0,12818541962.0,1347226516767.0,618419924739.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
354,AGF,2009,UPCoM,1334297723292.0,13764729310.0,15442618436.0,1208018435946.0,609856116667.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
355,AGF,2010,UPCoM,1699411875174.0,42185032037.0,51424732663.0,1354627131764.0,623643597031.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
356,AGF,2011,UPCoM,2660248825496.0,61908823588.0,77200515086.0,1716936453939.0,655401341415.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
357,AGF,2012,UPCoM,2791454488950.0,33960534179.0,42066917559.0,1564982054220.0,658771622141.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
358,AGF,2013,UPCoM,3056402745597.0,21331849907.0,37303314763.0,2250909069163.0,818303154398.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
359,AGF,2014,UPCoM,2780325053335.0,72124576563.0,90341648266.0,2216206263323.0,864506692970.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
360,AGF,2015,UPCoM,2360048736832.0,620540860.0,1171398202.0,2618617886697.0,857914776174.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
361,AGF,2016,UPCoM,3320531270595.0,4560477652.0,4518859790.0,2436225339891.0,790281608559.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
362,AGF,2017,UPCoM,2108815876199.0,-284777414202.0,-283858110148.0,1644758828059.0,505100512277.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
